iter	Passed	Remaining
3221	78736	43449
3222	78764	43426
3223	78790	43403
3224	78813	43377
3225	78830	43349
3226	78850	43322
3227	78870	43295
3228	78890	43268
3229	78914	43244
3230	78947	43224
3231	78968	43198
3232	78994	43174
3233	79019	43150
3234	79046	43127
3235	79069	43102
3236	79089	43075
3237	79109	43048
3238	79131	43022
3239	79161	43001
3240	79182	42975
3241	79205	42949
3242	79228	42924
3243	79262	42905
3244	79286	42880
3245	79306	42854
3246	79328	42827
3247	79350	42802
3248	79371	42776
3249	79387	42747
3250	79407	42720
3251	79428	42693
3252	79445	42665
3253	79477	42645
3254	79499	42619
3255	79522	42594
3256	79548	42570
3257	79570	42545
3258	79614	42531
3259	79635	42504
3260	79657	42479
3261	79684	42456
3262	79705	42429
3263	79731	42406
3264	79756	42382
3265	79783	42359
3266	79806	42334
3267	79835	42311
3268	79858	42286
3269	79876	42258
3270	79902	42235
3271	79927	42210
3272	79949	42185
3273	79969	42158
3274	79989	42132
3275	80013	42107
3276	80036	42081
3277	80062	42058
3278	80089	42035
3279	80111	42009
3280	80135	41985
3281	80163	41962
3282	80185	41936
3283	80206	41910
3284	80229	41885
3285	80251	41859
3286	80273	41834
3287	80299	41810
3288	80321	41784
3289	80340	41757
3290	80363	41732
3291	80387	41707
3292	80406	41680
3293	80427	41654
3294	80450	41629
3295	80474	41604
3296	80496	41578
3297	80520	41554
3298	80538	41526
3299	80558	41499
3300	80600	41484
3301	80615	41455
3302	80634	41428
3303	80658	41403
3304	80686	41381
3305	80706	41354
3306	80732	41330
3307	80754	41305
3308	80778	41280
3309	80796	41252
3310	80820	41227
3311	80841	41202
3312	80866	41177
3313	80897	41156
3314	80923	41132
3315	80945	41107
3316	80963	41079
3317	80983	41053
3318	81003	41026
3319	81022	40999
3320	81041	40972
3321	81066	40948
3322	81086	40921
3323	81108	40895
3324	81131	40870
3325	81152	40844
3326	81173	40818
3327	81194	40792
3328	81224	40770
3329	81246	40745
3330	81268	40719
3331	81288	40693
3332	81309	40666
3333	81333	40642
3334	81354	40616
3335	81377	40591
3336	81397	40564
3337	81418	40538
3338	81436	40511
3339	81462	40487
3340	81484	40461
3341	81506	40436
3342	81526	40409
3343	81548	40384
3344	81589	40368
3345	81613	40343
3346	81637	40318
3347	81665	40296
3348	81686	40269
3349	81702	40241
3350	81721	40214
3351	81743	40188
3352	81762	40161
3353	81788	40138
3354	81810	40112
3355	81834	40088
3356	81854	40061
3357	81874	40034
3358	81897	40010
3359	81923	39986
3360	81945	39961
3361	81970	39936
3362	81992	39911
3363	82009	39883
3364	82043	39863
3365	82071	39841
3366	82091	39814
3367	82116	39790
3368	82140	39765
3369	82161	39739
3370	82180	39712
3371	82201	39687
3372	82225	39662
3373	82251	39638
3374	82276	39614
3375	82299	39589
3376	82320	39563
3377	82344	39538
3378	82366	39513
3379	82386	39487
3380	82410	39462
3381	82429	39435
3382	82446	39407
3383	82470	39382
3384	82500	39361
3385	82530	39339
3386	82549	39312
3387	82584	39293
3388	82603	39266
3389	82622	39239
3390	82649	39216
3391	82669	39189
3392	82690	39163
3393	82707	39136
3394	82728	39110
3395	82748	39083
3396	82772	39059
3397	82793	39033
3398	82814	39007
3399	82836	38981
3400	82858	38956
3401	82883	38932
3402	82909	38908
3403	82935	38885
3404	82954	38858
3405	82974	38831
3406	82998	38807
3407	83022	38783
3408	83043	38757
3409	83064	38730
3410	83086	38705
3411	83107	38679
3412	83127	38653
3413	83160	38632
3414	83190	38611
3415	83214	38586
3416	83238	38562
3417	83262	38537
3418	83292	38515
3419	83314	38490
3420	83338	38465
3421	83366	38443
3422	83392	38419
3423	83416	38394
3424	83434	38367
3425	83459	38343
3426	83481	38318
3427	83504	38293
3428	83524	38266
3429	83541	38239
3430	83572	38217
3431	83592	38191
3432	83611	38164
3433	83637	38140
3434	83658	38115
3435	83675	38087
3436	83698	38062
3437	83720	38037
3438	83737	38009
3439	83758	37983
3440	83779	37957
3441	83799	37931
3442	83822	37906
3443	83842	37880
3444	83861	37853
3445	83876	37824
3446	83895	37798
3447	83918	37773
3448	83945	37749
3449	83971	37726
3450	84003	37705
3451	84039	37686
3452	84058	37659
3453	84077	37632
3454	84099	37607
3455	84115	37579
3456	84136	37553
3457	84158	37528
3458	84181	37503
3459	84201	37477
3460	84221	37450
3461	84247	37427
3462	84283	37407
3463	84312	37385
3464	84337	37361
3465	84368	37340
3466	84393	37316
3467	84417	37291
3468	84437	37265
3469	84460	37240
3470	84479	37213
3471	84500	37187
3472	84517	37160
3473	84537	37134
3474	84569	37113
3475	84597	37090
3476	84618	37064
3477	84643	37040
3478	84664	37014
3479	84686	36989
3480	84708	36964
3481	84732	36939
3482	84751	36912
3483	84770	36886
3484	84788	36859
3485	84804	36831
3486	84828	36806
3487	84848	36780
3488	84871	36755
3489	84891	36729
3490	84915	36705
3491	84937	36679
3492	84957	36653
3493	84978	36627
3494	85000	36602
3495	85021	36576
3496	85042	36550
3497	85063	36525
3498	85085	36500
3499	85105	36473
3500	85130	36449
3501	85147	36422
3502	85171	36397
3503	85189	36370
3504	85213	36346
3505	85232	36319
3506	85254	36294
3507	85275	36268
3508	85295	36242
3509	85314	36216
3510	85331	36188
3511	85355	36164
3512	85372	36136
3513	85401	36114
3514	85431	36092
3515	85466	36072
3516	85490	36048
3517	85515	36024
3518	85540	36000
3519	85577	35981
3520	85600	35956
3521	85619	35930
3522	85638	35903
3523	85661	35878
3524	85684	35853
3525	85701	35826
3526	85720	35800
3527	85738	35772
3528	85762	35748
3529	85783	35722
3530	85801	35696
3531	85829	35673
3532	85851	35647
3533	85873	35622
3534	85900	35599
3535	85915	35571
3536	85937	35546
3537	85967	35524
3538	85989	35498
3539	86020	35477
3540	86050	35455
3541	86078	35432
3542	86098	35406
3543	86121	35381
3544	86147	35358
3545	86166	35331
3546	86185	35305
3547	86207	35279
3548	86227	35253
3549	86246	35227
3550	86267	35201
3551	86287	35175
3552	86309	35150
3553	86333	35126
3554	86357	35101
3555	86382	35077
3556	86405	35052
3557	86423	35026
3558	86447	35001
3559	86467	34975
3560	86486	34949
3561	86502	34921
3562	86530	34898
3563	86553	34873
3564	86582	34851
3565	86601	34825
3566	86624	34800
3567	86649	34776
3568	86666	34749
3569	86690	34724
3570	86713	34699
3571	86731	34673
3572	86752	34647
3573	86779	34624
3574	86805	34600
3575	86830	34576
3576	86849	34550
3577	86870	34524
3578	86892	34499
3579	86911	34473
3580	86935	34448
3581	86955	34423
3582	86976	34397
3583	86998	34372
3584	87019	34346
3585	87041	34321
3586	87063	34296
3587	87084	34270
3588	87105	34245
3589	87133	34222
3590	87156	34197
3591	87178	34172
3592	87200	34147
3593	87219	34120
3594	87242	34096
3595	87261	34069
3596	87280	34043
3597	87301	34017
3598	87326	33994
3599	87346	33967
3600	87372	33944
3601	87401	33921
3602	87425	33897
3603	87448	33872
3604	87473	33848
3605	87496	33824
3606	87522	33800
3607	87549	33777
3608	87581	33756
3609	87599	33729
3610	87617	33702
3611	87642	33678
3612	87659	33651
3613	87688	33629
3614	87714	33605
3615	87739	33581
3616	87760	33556
3617	87790	33534
3618	87808	33507
3619	87827	33481
3620	87849	33456
3621	87870	33430
3622	87888	33404
3623	87907	33377
3624	87924	33350
3625	87942	33323
3626	87963	33298
3627	87983	33272
3628	88008	33248
3629	88026	33222
3630	88050	33197
3631	88075	33173
3632	88096	33148
3633	88127	33126
3634	88157	33104
3635	88176	33078
3636	88201	33054
3637	88226	33030
3638	88258	33008
3639	88274	32981
3640	88296	32956
3641	88311	32928
3642	88330	32902
3643	88350	32876
3644	88366	32849
3645	88393	32826
3646	88411	32799
3647	88432	32774
3648	88451	32748
3649	88472	32722
3650	88493	32697
3651	88509	32670
3652	88528	32643
3653	88548	32617
3654	88577	32595
3655	88600	32570
3656	88621	32545
3657	88641	32519
3658	88662	32494
3659	88682	32468
3660	88704	32443
3661	88727	32418
3662	88752	32394
3663	88778	32371
3664	88807	32348
3665	88835	32325
3666	88862	32302
3667	88887	32278
3668	88908	32253
3669	88933	32229
3670	88956	32204
3671	88979	32179
3672	89005	32156
3673	89028	32131
3674	89050	32106
3675	89072	32081
3676	89094	32056
3677	89116	32031
3678	89141	32007
3679	89172	31985
3680	89200	31962
3681	89221	31937
3682	89248	31914
3683	89269	31888
3684	89290	31863
3685	89314	31839
3686	89339	31815
3687	89361	31790
3688	89393	31768
3689	89420	31745
3690	89444	31721
3691	89477	31699
3692	89506	31677
3693	89528	31652
3694	89554	31628
3695	89572	31602
3696	89595	31577
3697	89618	31553
3698	89640	31528
3699	89664	31503
3700	89693	31481
3701	89714	31455
3702	89743	31433
3703	89766	31408
3704	89790	31384
3705	89822	31362
3706	89843	31337
3707	89875	31315
3708	89902	31292
3709	89935	31271
3710	89973	31251
3711	90000	31228
3712	90025	31204
3713	90051	31181
3714	90079	31157
3715	90105	31134
3716	90132	31111
3717	90155	31086
3718	90181	31062
3719	90204	31038
3720	90225	31012
3721	90249	30988
3722	90270	30962
3723	90293	30938
3724	90314	30912
3725	90336	30888
3726	90355	30861
3727	90379	30837
3728	90401	30812
3729	90419	30786
3730	90445	30762
3731	90465	30736
3732	90493	30713
3733	90513	30688
3734	90535	30663
3735	90562	30639
3736	90587	30615
3737	90606	30590
3738	90627	30564
3739	90650	30540
3740	90669	30514
3741	90695	30490
3742	90721	30466
3743	90750	30444
3744	90770	30418
3745	90800	30396
3746	90823	30371
3747	90844	30346
3748	90865	30320
3749	90889	30296
3750	90913	30272
3751	90935	30247
3752	90953	30220
3753	90979	30197
3754	90999	30171
3755	91020	30146
3756	91041	30121
3757	91080	30101
3758	91106	30078
3759	91133	30054
3760	91161	30031
3761	91192	30009
3762	91215	29984
3763	91240	29960
3764	91267	29937
3765	91292	29913
3766	91315	29889
3767	91343	29865
3768	91370	29842
3769	91395	29818
3770	91412	29792
3771	91437	29768
3772	91457	29742
3773	91478	29717
3774	91500	29692
3775	91518	29665
3776	91550	29644
3777	91569	29618
3778	91589	29592
3779	91615	29569
3780	91639	29544
3781	91661	29519
3782	91679	29493
3783	91698	29467
3784	91724	29443
3785	91751	29420
3786	91773	29395
3787	91791	29369
3788	91818	29346
3789	91845	29322
3790	91872	29299
3791	91899	29275
3792	91927	29252
3793	91948	29227
3794	91968	29202
3795	91988	29176
3796	92010	29151
3797	92034	29127
3798	92060	29103
3799	92078	29077
3800	92108	29055
3801	92128	29029
3802	92147	29003
3803	92181	28982
3804	92215	28961
3805	92237	28936
3806	92265	28913
3807	92290	28889
3808	92316	28865
3809	92335	28839
3810	92357	28814
3811	92384	28791
3812	92407	28766
3813	92430	28742
3814	92452	28717
3815	92473	28692
3816	92500	28668
3817	92528	28645
3818	92566	28625
3819	92600	28604
3820	92624	28579
3821	92641	28553
3822	92661	28527
3823	92686	28503
3824	92711	28479
3825	92731	28454
3826	92754	28429
3827	92775	28404
3828	92795	28379
3829	92821	28355
3830	92841	28329
3831	92863	28304
3832	92881	28278
3833	92900	28253
3834	92925	28228
3835	92946	28203
3836	92970	28179
3837	92990	28154
3838	93010	28128
3839	93039	28105
3840	93068	28082
3841	93094	28059
3842	93121	28035
3843	93143	28010
3844	93160	27984
3845	93187	27961
3846	93213	27937
3847	93237	27913
3848	93259	27888
3849	93278	27862
3850	93295	27836
3851	93320	27812
3852	93351	27789
3853	93370	27764
3854	93394	27739
3855	93418	27715
3856	93435	27689
3857	93455	27663
3858	93472	27637
3859	93492	27611
3860	93515	27587
3861	93551	27566
3862	93570	27540
3863	93593	27516
3864	93614	27490
3865	93644	27468
3866	93670	27444
3867	93694	27420
3868	93716	27395
3869	93740	27371
3870	93764	27347
3871	93787	27322
3872	93810	27297
3873	93836	27274
3874	93856	27248
3875	93883	27225
3876	93910	27201
3877	93932	27177
3878	93957	27152
3879	93978	27127
3880	94004	27104
3881	94028	27079
3882	94049	27054
3883	94066	27028
3884	94086	27002
3885	94107	26977
3886	94133	26954
3887	94158	26930
3888	94181	26905
3889	94201	26880
3890	94220	26854
3891	94249	26831
3892	94266	26805
3893	94284	26779
3894	94310	26755
3895	94337	26732
3896	94360	26707
3897	94384	26683
3898	94404	26657
3899	94423	26632
3900	94448	26608
3901	94489	26588
3902	94518	26565
3903	94564	26547
3904	94587	26523
3905	94607	26497
3906	94632	26473
3907	94654	26448
3908	94679	26425
3909	94699	26399
3910	94717	26373
3911	94743	26350
3912	94765	26325
3913	94785	26299
3914	94805	26274
3915	94830	26250
3916	94856	26226
3917	94879	26201
3918	94900	26177
3919	94923	26152
3920	94955	26130
3921	94977	26105
3922	95002	26081
3923	95036	26059
3924	95062	26036
3925	95087	26012
3926	95113	25988
3927	95138	25964
3928	95160	25939
3929	95180	25914
3930	95205	25890
3931	95224	25864
3932	95249	25840
3933	95267	25814
3934	95286	25789
3935	95316	25766
3936	95338	25741
3937	95356	25715
3938	95373	25689
3939	95394	25664
3940	95413	25638
3941	95436	25614
3942	95457	25589
3943	95480	25564
3944	95500	25539
3945	95519	25513
3946	95540	25488
3947	95565	25464
3948	95597	25442
3949	95624	25419
3950	95647	25394
3951	95664	25368
3952	95683	25342
3953	95699	25316
3954	95717	25290
3955	95740	25266
3956	95762	25241
3957	95783	25216
3958	95806	25191
3959	95823	25165
3960	95841	25139
3961	95861	25114
3962	95878	25088
3963	95898	25063
3964	95920	25038
3965	95938	25012
3966	95961	24988
3967	95981	24963
3968	96002	24937
3969	96022	24912
3970	96038	24886
3971	96057	24860
3972	96078	24835
3973	96101	24811
3974	96125	24786
3975	96142	24761
3976	96172	24738
3977	96193	24713
3978	96213	24688
3979	96240	24664
3980	96261	24639
3981	96282	24614
3982	96307	24590
3983	96329	24565
3984	96349	24540
3985	96376	24517
3986	96396	24491
3987	96420	24467
3988	96438	24441
3989	96455	24416
3990	96477	24391
3991	96503	24367
3992	96533	24345
3993	96556	24320
3994	96575	24294
3995	96593	24269
3996	96612	24243
3997	96630	24218
3998	96646	24191
3999	96664	24166
4000	96691	24142
4001	96717	24118
4002	96745	24095
4003	96788	24076
4004	96829	24056
4005	96864	24034
4006	96912	24016
4007	96947	23995
4008	96975	23971
4009	97011	23950
4010	97052	23930
4011	97085	23908
4012	97113	23885
4013	97139	23861
4014	97172	23839
4015	97200	23816
4016	97226	23792
4017	97257	23769
4018	97287	23746
4019	97321	23725
4020	97352	23702
4021	97375	23678
4022	97404	23655
4023	97434	23632
4024	97458	23608
4025	97487	23584
4026	97513	23561
4027	97544	23538
4028	97569	23514
4029	97599	23491
4030	97622	23467
4031	97645	23442
4032	97662	23416
4033	97683	23391
4034	97704	23366
4035	97725	23341
4036	97749	23317
4037	97767	23291
4038	97787	23266
4039	97805	23240
4040	97828	23216
4041	97847	23191
4042	97877	23168
4043	97906	23144
4044	97931	23120
4045	97952	23096
4046	97973	23071
4047	98000	23047
4048	98020	23022
4049	98044	22998
4050	98080	22976
4051	98100	22951
4052	98121	22926
4053	98147	22902
4054	98173	22878
4055	98195	22854
4056	98219	22829
4057	98238	22804
4058	98263	22780
4059	98286	22755
4060	98304	22730
4061	98324	22705
4062	98347	22680
4063	98367	22655
4064	98386	22630
4065	98404	22604
4066	98422	22578
4067	98445	22554
4068	98466	22529
4069	98488	22504
4070	98504	22478
4071	98552	22460
4072	98581	22436
4073	98604	22412
4074	98639	22390
4075	98672	22368
4076	98692	22343
4077	98717	22319
4078	98737	22294
4079	98760	22269
4080	98783	22245
4081	98802	22219
4082	98822	22194
4083	98842	22169
4084	98865	22144
4085	98887	22120
4086	98908	22095
4087	98933	22071
4088	98955	22046
4089	98973	22020
4090	98994	21996
4091	99015	21971
4092	99051	21949
4093	99073	21924
4094	99100	21901
4095	99116	21875
4096	99142	21851
4097	99160	21825
4098	99180	21800
4099	99199	21775
4100	99220	21750
4101	99246	21726
4102	99279	21704
4103	99301	21679
4104	99321	21654
4105	99346	21630
4106	99367	21605
4107	99387	21580
4108	99410	21556
4109	99436	21532
4110	99456	21507
4111	99483	21483
4112	99499	21457
4113	99536	21436
4114	99557	21411
4115	99579	21386
4116	99604	21362
4117	99624	21337
4118	99645	21312
4119	99665	21287
4120	99691	21263
4121	99719	21240
4122	99745	21216
4123	99776	21194
4124	99807	21171
4125	99833	21147
4126	99879	21127
4127	99920	21107
4128	99981	21090
4129	100028	21071
4130	100085	21054
4131	100143	21037
4132	100203	21020
4133	100247	21000
4134	100288	20979
4135	100335	20959
4136	100377	20939
4137	100429	20920
4138	100463	20898
4139	100489	20874
4140	100534	20854
4141	100558	20830
4142	100581	20805
4143	100608	20781
4144	100628	20756
4145	100649	20731
4146	100671	20707
4147	100692	20682
4148	100716	20657
4149	100738	20633
4150	100760	20608
4151	100780	20583
4152	100806	20559
4153	100829	20534
4154	100852	20510
4155	100874	20485
4156	100898	20461
4157	100923	20437
4158	100943	20411
4159	100965	20387
4160	100988	20362
4161	101008	20337
4162	101029	20312
4163	101052	20288
4164	101074	20263
4165	101096	20238
4166	101115	20213
4167	101134	20188
4168	101160	20164
4169	101184	20139
4170	101201	20114
4171	101226	20089
4172	101247	20065
4173	101266	20039
4174	101287	20014
4175	101308	19989
4176	101333	19965
4177	101368	19943
4178	101395	19919
4179	101419	19895
4180	101440	19870
4181	101462	19846
4182	101488	19822
4183	101529	19801
4184	101557	19777
4185	101586	19754
4186	101612	19730
4187	101632	19705
4188	101659	19681
4189	101683	19657
4190	101711	19633
4191	101734	19609
4192	101753	19583
4193	101780	19560
4194	101805	19536
4195	101833	19512
4196	101853	19487
4197	101874	19462
4198	101909	19440
4199	101929	19415
4200	101952	19390
4201	101973	19365
4202	102000	19342
4203	102032	19319
4204	102054	19294
4205	102075	19269
4206	102098	19245
4207	102116	19219
4208	102137	19194
4209	102159	19170
4210	102177	19144
4211	102195	19119
4212	102216	19094
4213	102236	19069
4214	102256	19044
4215	102278	19019
4216	102300	18994
4217	102322	18970
4218	102347	18945
4219	102373	18922
4220	102393	18896
4221	102412	18871
4222	102430	18846
4223	102455	18822
4224	102485	18799
4225	102508	18774
4226	102545	18752
4227	102566	18727
4228	102592	18703
4229	102611	18678
4230	102641	18655
4231	102669	18631
4232	102690	18606
4233	102713	18582
4234	102732	18557
4235	102751	18532
4236	102770	18506
4237	102792	18482
4238	102817	18458
4239	102841	18433
4240	102864	18409
4241	102884	18384
4242	102915	18361
4243	102934	18336
4244	102961	18312
4245	102983	18287
4246	103005	18262
4247	103030	18238
4248	103056	18214
4249	103084	18191
4250	103106	18166
4251	103131	18142
4252	103159	18119
4253	103177	18093
4254	103209	18070
4255	103232	18046
4256	103257	18022
4257	103297	18000
4258	103322	17976
4259	103347	17952
4260	103367	17927
4261	103388	17902
4262	103413	17878
4263	103434	17853
4264	103456	17829
4265	103484	17805
4266	103514	17782
4267	103541	17758
4268	103568	17734
4269	103597	17711
4270	103623	17687
4271	103657	17664
4272	103675	17639
4273	103696	17614
4274	103721	17590
4275	103742	17565
4276	103765	17540
4277	103789	17516
4278	103810	17491
4279	103837	17467
4280	103858	17443
4281	103875	17417
4282	103896	17392
4283	103925	17369
4284	103944	17344
4285	103962	17318
4286	103988	17295
4287	104016	17271
4288	104040	17247
4289	104058	17221
4290	104082	17197
4291	104100	17172
4292	104117	17146
4293	104140	17122
4294	104161	17097
4295	104186	17073
4296	104208	17048
4297	104227	17023
4298	104250	16999
4299	104276	16975
4300	104301	16951
4301	104320	16926
4302	104338	16900
4303	104363	16876
4304	104387	16852
4305	104408	16827
4306	104424	16801
4307	104443	16776
4308	104466	16752
4309	104488	16727
4310	104519	16704
4311	104537	16679
4312	104557	16654
4313	104578	16629
4314	104609	16606
4315	104627	16581
4316	104647	16556
4317	104674	16532
4318	104690	16507
4319	104709	16482
4320	104733	16457
4321	104763	16434
4322	104783	16409
4323	104810	16385
4324	104832	16361
4325	104853	16336
4326	104882	16312
4327	104904	16288
4328	104925	16263
4329	104951	16239
4330	104972	16214
4331	104991	16189
4332	105012	16165
4333	105031	16140
4334	105052	16115
4335	105075	16090
4336	105102	16067
4337	105128	16043
4338	105147	16018
4339	105176	15994
4340	105202	15970
4341	105230	15946
4342	105251	15922
4343	105277	15898
4344	105301	15874
4345	105323	15849
4346	105343	15824
4347	105364	15799
4348	105392	15776
4349	105411	15751
4350	105432	15726
4351	105454	15701
4352	105473	15676
4353	105510	15654
4354	105530	15629
4355	105548	15604
4356	105572	15580
4357	105594	15555
4358	105618	15531
4359	105641	15507
4360	105669	15483
4361	105690	15458
4362	105709	15433
4363	105729	15408
4364	105747	15383
4365	105775	15359
4366	105800	15335
4367	105823	15311
4368	105849	15287
4369	105881	15264
4370	105903	15239
4371	105927	15215
4372	105946	15190
4373	105966	15165
4374	105983	15140
4375	106003	15115
4376	106023	15090
4377	106042	15065
4378	106065	15041
4379	106087	15016
4380	106105	14991
4381	106126	14967
4382	106150	14942
4383	106174	14918
4384	106195	14894
4385	106215	14869
4386	106237	14844
4387	106257	14819
4388	106276	14794
4389	106298	14770
4390	106318	14745
4391	106337	14720
4392	106357	14695
4393	106378	14671
4394	106397	14646
4395	106414	14621
4396	106432	14596
4397	106450	14571
4398	106469	14546
4399	106501	14522
4400	106529	14499
4401	106546	14474
4402	106572	14450
4403	106598	14426
4404	106618	14401
4405	106644	14377
4406	106666	14352
4407	106688	14328
4408	106714	14304
4409	106731	14279
4410	106749	14254
4411	106773	14229
4412	106793	14205
4413	106813	14180
4414	106830	14155
4415	106850	14130
4416	106872	14106
4417	106892	14081
4418	106911	14056
4419	106928	14031
4420	106952	14007
4421	106972	13982
4422	106991	13957
4423	107016	13933
4424	107037	13908
4425	107068	13885
4426	107100	13862
4427	107131	13839
4428	107156	13814
4429	107178	13790
4430	107199	13765
4431	107225	13741
4432	107252	13718
4433	107280	13694
4434	107303	13670
4435	107334	13646
4436	107364	13623
4437	107385	13598
4438	107407	13574
4439	107426	13549
4440	107445	13524
4441	107463	13499
4442	107491	13475
4443	107507	13450
4444	107525	13425
4445	107542	13400
4446	107567	13376
4447	107587	13351
4448	107608	13327
4449	107631	13302
4450	107647	13277
4451	107664	13252
4452	107690	13228
4453	107708	13203
4454	107731	13179
4455	107760	13155
4456	107781	13131
4457	107803	13106
4458	107822	13081
4459	107841	13057
4460	107861	13032
4461	107886	13008
4462	107908	12983
4463	107933	12959
4464	107953	12935
4465	107974	12910
4466	107994	12885
4467	108016	12861
4468	108037	12836
4469	108055	12811
4470	108071	12786
4471	108093	12762
4472	108111	12737
4473	108140	12713
4474	108162	12689
4475	108187	12665
4476	108207	12640
4477	108231	12616
4478	108252	12592
4479	108272	12567
4480	108295	12542
4481	108318	12518
4482	108337	12493
4483	108355	12469
4484	108378	12444
4485	108400	12420
4486	108417	12395
4487	108439	12370
4488	108459	12346
4489	108489	12322
4490	108509	12298
4491	108529	12273
4492	108550	12249
4493	108570	12224
4494	108589	12199
4495	108609	12175
4496	108630	12150
4497	108648	12125
4498	108664	12100
4499	108686	12076
4500	108709	12052
4501	108725	12026
4502	108749	12002
4503	108772	11978
4504	108802	11955
4505	108828	11931
4506	108855	11907
4507	108878	11882
4508	108896	11858
4509	108918	11833
4510	108944	11809
4511	108960	11784
4512	108979	11760
4513	109000	11735
4514	109020	11710
4515	109038	11686
4516	109059	11661
4517	109076	11636
4518	109092	11611
4519	109117	11587
4520	109134	11562
4521	109154	11538
4522	109172	11513
4523	109193	11488
4524	109213	11464
4525	109243	11440
4526	109267	11416
4527	109290	11392
4528	109317	11368
4529	109343	11344
4530	109364	11320
4531	109385	11295
4532	109401	11270
4533	109417	11245
4534	109439	11221
4535	109457	11196
4536	109505	11175
4537	109525	11150
4538	109556	11126
4539	109581	11103
4540	109604	11078
4541	109629	11054
4542	109655	11030
4543	109672	11005
4544	109690	10981
4545	109715	10957
4546	109734	10932
4547	109753	10907
4548	109774	10883
4549	109796	10859
4550	109821	10834
4551	109847	10811
4552	109874	10787
4553	109892	10762
4554	109913	10737
4555	109932	10713
4556	109954	10689
4557	109974	10664
4558	109997	10640
4559	110017	10615
4560	110041	10591
4561	110059	10566
4562	110079	10542
4563	110096	10517
4564	110122	10493
4565	110144	10469
4566	110170	10445
4567	110191	10420
4568	110217	10396
4569	110242	10372
4570	110267	10348
4571	110286	10324
4572	110309	10300
4573	110339	10276
4574	110377	10253
4575	110398	10229
4576	110433	10206
4577	110453	10181
4578	110487	10158
4579	110511	10134
4580	110532	10109
4581	110552	10085
4582	110572	10060
4583	110596	10036
4584	110616	10012
4585	110635	9987
4586	110654	9962
4587	110672	9938
4588	110691	9913
4589	110710	9889
4590	110728	9864
4591	110749	9840
4592	110767	9815
4593	110786	9790
4594	110805	9766
4595	110824	9741
4596	110842	9717
4597	110862	9692
4598	110879	9667
4599	110903	9643
4600	110927	9619
4601	110945	9595
4602	110973	9571
4603	111004	9547
4604	111032	9523
4605	111055	9499
4606	111077	9475
4607	111098	9451
4608	111121	9426
4609	111142	9402
4610	111163	9378
4611	111187	9354
4612	111207	9329
4613	111229	9305
4614	111251	9280
4615	111267	9256
4616	111286	9231
4617	111308	9207
4618	111326	9182
4619	111349	9158
4620	111371	9134
4621	111388	9109
4622	111407	9085
4623	111435	9061
4624	111455	9036
4625	111489	9013
4626	111511	8989
4627	111541	8965
4628	111567	8941
4629	111591	8917
4630	111613	8893
4631	111636	8869
4632	111655	8844
4633	111675	8820
4634	111697	8796
4635	111714	8771
4636	111733	8746
4637	111753	8722
4638	111768	8697
4639	111789	8673
4640	111806	8648
4641	111824	8624
4642	111840	8599
4643	111862	8575
4644	111884	8550
4645	111903	8526
4646	111921	8501
4647	111946	8477
4648	111966	8453
4649	111993	8429
4650	112014	8405
4651	112034	8380
4652	112058	8356
4653	112081	8332
4654	112103	8308
4655	112123	8284
4656	112147	8259
4657	112172	8235
4658	112189	8211
4659	112211	8187
4660	112230	8162
4661	112253	8138
4662	112277	8114
4663	112301	8090
4664	112322	8066
4665	112351	8042
4666	112371	8017
4667	112388	7993
4668	112409	7969
4669	112429	7944
4670	112454	7920
4671	112486	7897
4672	112509	7872
4673	112532	7848
4674	112553	7824
4675	112573	7800
4676	112590	7775
4677	112608	7751
4678	112628	7726
4679	112663	7703
4680	112691	7679
4681	112711	7655
4682	112730	7630
4683	112749	7606
4684	112765	7581
4685	112784	7557
4686	112804	7533
4687	112830	7509
4688	112851	7484
4689	112874	7460
4690	112891	7436
4691	112909	7411
4692	112929	7387
4693	112952	7363
4694	112970	7338
4695	112992	7314
4696	113014	7290
4697	113044	7266
4698	113064	7242
4699	113082	7218
4700	113104	7193
4701	113122	7169
4702	113147	7145
4703	113168	7121
4704	113193	7097
4705	113212	7072
4706	113236	7048
4707	113255	7024
4708	113274	6999
4709	113293	6975
4710	113309	6951
4711	113327	6926
4712	113343	6902
4713	113361	6877
4714	113381	6853
4715	113406	6829
4716	113427	6805
4717	113446	6780
4718	113473	6756
4719	113490	6732
4720	113509	6708
4721	113533	6684
4722	113551	6659
4723	113576	6635
4724	113598	6611
4725	113617	6587
4726	113636	6562
4727	113656	6538
4728	113679	6514
4729	113696	6490
4730	113715	6465
4731	113748	6442
4732	113778	6418
4733	113806	6394
4734	113826	6370
4735	113850	6346
4736	113874	6322
4737	113890	6297
4738	113912	6273
4739	113931	6249
4740	113949	6225
4741	113967	6200
4742	113985	6176
4743	114006	6152
4744	114026	6127
4745	114046	6103
4746	114069	6079
4747	114094	6055
4748	114113	6031
4749	114131	6006
4750	114149	5982
4751	114172	5958
4752	114195	5934
4753	114212	5910
4754	114236	5886
4755	114263	5862
4756	114293	5838
4757	114316	5814
4758	114341	5790
4759	114360	5766
4760	114377	5741
4761	114398	5717
4762	114419	5693
4763	114440	5669
4764	114474	5645
4765	114492	5621
4766	114510	5597
4767	114535	5573
4768	114555	5548
4769	114574	5524
4770	114589	5500
4771	114608	5475
4772	114635	5451
4773	114655	5427
4774	114675	5403
